IBIS codes,Destinations,TDE,Calendar,Country Code,Area Code,Price/min,Price Status,Comment,Cli,Start Date,End Date
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,101101,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,101105,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,101106,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,101107,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,101108,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,101109,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,101120,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,10120,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,101250,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,10130,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,101330,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,10140,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,10141,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,101450,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,101500,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,101600,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,101601,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,101610,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,101708,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,101750,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,10180,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,10185,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,102009,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,102710,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,102712,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,102713,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,102714,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,102715,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,102760,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,102860,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,102861,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,102870,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,10288,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,103125,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,103220,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,103290,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,103300,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,10344,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,10345,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,103500,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,103505,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,104100,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,104105,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,10417,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,104260,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,104300,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,1044,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,104500,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,104650,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,10474,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,104750,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,104760,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,10492,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,10494,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,104970,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,10500,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,105010,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,105160,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,105346,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,105491,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,105550,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,1059,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,10600,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,10601,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,106120,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,106123,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,106124,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,106126,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,106150,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,106300,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,1063600,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,107300,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,107440,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,107770,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,107860,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,107861,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,107862,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,107863,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,107864,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,10822,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,108230,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,108231,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,108232,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,108233,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,108234,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,108235,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,108236,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,108237,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,108238,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,10860,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,108650,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,108800,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,108801,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,108802,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,108803,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,109000,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,109001,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,109002,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,109003,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,109004,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,109800,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,121100,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,121101,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,121102,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,121103,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,121104,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,121110,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,121111,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,121117,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,121118,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,121119,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,121235,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,121250,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,121330,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,121400,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,121450,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,121500,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,121510,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,121610,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,121750,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,122710,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,122760,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,123890,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,124100,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,124105,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,124540,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,124550,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,124750,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,124760,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,12492,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,124970,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,125010,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,125100,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,125160,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,125343,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,125550,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,125620992,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,125629100,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,125800,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,12586,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,126120,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,126300,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,1274,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,1275,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,1276,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,12770,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,12771,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,12772,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,127770,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,127860,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,127861,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,128300,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,128650,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,128800,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,128801,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,128802,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,128803,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,128804,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,128820,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,129120,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,12940,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,12941,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,12942,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,12943,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,12944,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,12945,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,129460,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,129461,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,129462,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,12947,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,12948,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,12949,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,12950,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,12951,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,129800,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,131010,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,131011,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,131012,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,131013,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,131014,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,131100,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,131200,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,131201,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,131202,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,131203,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,131204,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,131500,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,131610,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,131708,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,131800,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,133010,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,133300,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,133440,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,133441,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,133442,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,133443,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,133444,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,134140,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,134921,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,134922,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,134970,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,135160,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,13590,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,13591,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,136120,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,137270,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,137860,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,13811,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,13812,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,13813,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,13814,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,13815,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,13816,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,13817,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,13818,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,13819,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,1382,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,13830,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,13831,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,13832,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,138800,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,139120,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,139403,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,141010,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,141120,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,141500,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,141510,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,141530,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,141610,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,143300,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,143440,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,144140,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,144630,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,144951,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,144952,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,144953,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,146120,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,147270,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,14811,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,14812,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,14813,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,14814,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,14815,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,14816,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,14817,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,14818,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,14819,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,14820,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,14821,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,14822,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,14823,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,14824,0.43350,,,YES,1-Sep-18,
ZAF Fixed OLO,South Africa Fixed OLO,STD,SINT,27,148800,0.43350,,,YES,1-Sep-18,
